original_sentence,error_sentence,count,label_errors
ví dụ bắc chu đôi khi cũng được gọi là nhà bắc chữ trong số các triều đại tại trung quốc có một số triều đại có những đặc điểm tương tự nhau hoặc kế thừa nhau về mặt lịch sử tạo thành một thời kỳ lịch sử ,ví dụ bắc chu đôi khi cũng được gọi là nhà bắc chu trong số các triều đại tại trung quốc có một số triều đại có những đặc điểm tương tự nhau hoặc kế thừa nhau về mặt lịch sử tạo thành một thời kỳ lịch sử ,48,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
hiện tam điệp vẫn giữ vị trí tiền trạm của miền bắc là nơi đặt trụ sở quân đoàn numberic một binh đoàn chủ lực của quân đội việt nam ,hiện tam điệp vẫn giữ vị trí tiền trạm của miền bắc là nơi đặt trụ sở quân đoàn numberic một bình đoan chủ lực của quân đội việt nam ,30,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
sông lớn nhất của tam điệp là sông bến đang chảy dọc rìa phía đông với chiều dài khoảng numberic km ,sông lớn nhất qua tam điệp là sông bến đang chảy dọc rìa phía đông với chiều dài khoảng numberic km ,21,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
trong cuộc kháng chiến chống quân mông nguyên triều đình nhà trần đã sử dụng bức tường thành tam điệp để bảo vệ hậu phương ái châu diễn châu và làm chỗ dựa cho căn cứ thiên trường trường yên ,trong cuộc kháng chiến chống quân mông nguyên triều đình nhà trần đã sử dụng bức trường thành tam điệp để bảo vệ hậu phương ái châu diễn châu và làm chỗ dựa cho căn cứ thiên trường trường yên ,42,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
theo tỷ lệ đó thì một đồng bạc đông dương có giá trị từ numberic đến numberic đồng tiền cổ truyền của người việt ,theo tỷ lệ đó thì một đồng bạc đông dương có giá trị từ numberic đền numberic đồng tiền cổ truyền của người việt ,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
sắc lệnh của tổng thống pháp ra ngày numberic tháng numberic năm numberic đã quy định đồng bạc đông dương là đơn vị dùng trong việc giữ sổ sách cùng soạn ngân sách và kể từ niên khóa numberic mọi việc thu chi đều phải dùng đơn vị này ,sắc lệnh của tổng thống pháp ra ngày numberic tháng numberic năm numberic đã quy định đồng bạc đông dương là đơn vị dùng trông việc giữ sổ sách cùng soạn ngân sách và kể từ niên khóa numberic mọi việc thu chi đều phải dùng đơn vị này ,49,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
đồng bạc đông dương giữ bản vị bạc nhưng vì giá bạc dao động nên năm numberic đồng numberic được đúc lại với trọng lượng giảm từ numberic gr xuống còn numberic gr chẵn ,đồng bạc đông dương giữ bản vị bạc nhưng vì giá bạc giao động nên năm numberic đồng numberic được đúc lại với trọng lượng giảm từ numberic gr xuống còn numberic gr chẵn ,34,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
tiếp theo là các đồng chính bằng đồng đục lỗ phát hành năm numberic ,tiếp theo là các đồng trinh bằng đồng đục lỗ phát hành năm numberic ,14,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
năm numberic với biến động chính trị ở chính quốc đệ tam cộng hòa pháp sụp đổ bị thay thế bởi chính phủ vichy chủ trương hợp tác với nhật bản thì bên đông dương cho phát một loạt tiền giấy mới ,năm numberic với biến động chính trị ở chính quốc đệ tam cộng hòa pháp sụp đổ bị thay thế bới chính phủ vichy chủ trương hợp tác với nhật bản thì bên đông dương cho phát một loạt tiền giấy mới ,42,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
năm numberic với tài sản numberic tỷ ông xếp hạng numberic trên danh sách của forbes ,năm numberic với tài sản numberic tỉ ông xếp hạng numberic trên danh sách của forbes ,16,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ông có tới bảy phương tiện đi lại chưa kể chiếc thuyền buồm siêu sang và chiếc máy bay riêng ,ông có tới bảy phương tiện đi lại chưa kể chiếc thuyền buồn siêu sang và chiếc máy bay riêng ,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
tháng numberic năm numberic sibneft đồng ý một hợp đồng tài trợ ba năm trị giá numberic triệu dollar gần numberic triệu bảng anh numberic triệu euro numberic tỷ rúp nga với câu lạc bộ bóng đá nga cska moskva ,tháng numberic năm numberic sibneft đồng ý một hợp đồng tài trị ba năm trị giá numberic triệu dollar gần numberic triệu bảng anh numberic triệu euro numberic tỷ rúp nga với câu lạc bộ bóng đá nga cska moskva ,40,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
báo the times nói rằng abramovich nổi tiếng sau chiến thắng trong vụ cuộc chiến tranh nhôm trong đó có hơn numberic người được cho là đã thiệt mạng trong những tranh giành của xã hội đen để kiểm soát các lò nấu mang nhiều lợi tức ,báo the times nói rằng abramovich nổi tiếng sau chiến thắng trong vụ cuộc chiến tranh nhôm trong đó có hơn numberic người được cho là đã thiệt mạng trong những tranh dành của xã hội đen để kiểm soát các lò nấu mang nhiều lợi tức ,48,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ông sở hữu một chiếc boeing date tư nhân số đăng ký specialw được gọi là the bandit vì kiểu sơn của nó cũng như nhiều chiếc trực thăng eurocopter nằm trên các du thuyền le grand bleu extasea vá pelorus của ông ,ông sở hữu một chiếc boeing date tư nhân số đăng ký specialw được gọi là the bandit vì kiểu sơn của nó cũng như nhiều chiếc trực thăng eurocopter nằm trên các du thuyền le grand bleu extasea và pelorus của ông ,43,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
tây á nằm ngay phía tây nam của châu á có năm biển lớn bao quanh biển đen biển caspi vịnh péc xích biển ả rập biển đỏ và địa trung hải ,tây á nằm ngay phía tây nam của châu á có năm biển lớn bao quanh biển đen biển caspi vịnh pec xích biển ả rập biển đỏ và địa trung hải ,32,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
các dân tộc thiểu số bản địa khác là assyria druze mandea maronite shabak syriac aramea nur và yezidi ,các dân tộc thiểu số bản địa khác là assyria druze mandea maronite shabak syriac aramea lur và yezidi ,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
ông là người con thứ hai của specialw flaubert date một bác sĩ phẫu thuật hành nghề ở rouen và anne justine ,ông là người con thứ hai của specialw flaubert date một bác sỹ phẫu thuật hành nghề ở rouen và anne justine ,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
từ năm numberic đến năm numberic ông có một chuyện tình với nhà thơ louise colet ,từ năm numberic đến năm numberic ông có một truyện tình với nhà thơ louise colet ,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
trong quãng đời về già ông bị nhiều cú sốc nặng về cái chết của mẹ và những người bạn thân thiết như nữ sĩ george sand ,tong quãng đời về già ông bị nhiều cú sốc nặng về cái chết của mẹ và những người bạn thân thiết như nữ sĩ george sand ,27,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
xuất phát từ cảm quan đó nên thái độ của flaubert cũng khác với các nhà văn hiện thực khác ,xuất phát từ cảm quan đó nên thái độ của flaubert cũng khác với cá nhà văn hiện thực khác ,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
ông không cố đi tìm lại cái đẹp cái lý tưởng như stendhal không đấu tranh lên án những cái xấu của những kẻ hãnh tiến trong xã hội đang trên đà tư sản hóa như honoré de balzac ,ông không cố đi tìm lại cái đẹp cái lý tưởng như stendhal không đấu tranh lên án những cái xa của những kẻ hãnh tiến trong xã hội đang trên đà tư sản hóa như honoré de balzac ,39,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
lợi dụng ưu thế về tính kiêu căng và quá tự tin của quân quý tộc ,lợi dụng ưu thế về tính kiêu căng và quá tự tinh của quân quý tộc ,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
cuối cùng năm numberic quân đội của ông đẩy lùi người nga chiếm các thành phố vladimir kolomna và moskva năm numberic ,cuối cùng năm numberic quân đội của ông đẩy lùi người nga chiếm các thành phố vladimir kolmna và moskva năm numberic ,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
các sĩ quan cao cấp trong quân đội tin rằng họ phải quay về để xác định việc lựa chọn một vị vua mới ,các sỹ quan cao cấp trong quân đội tin rằng họ phải quay về để xác định việc lựa chọn một vị vua mới ,24,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ông yêu cầu việc cai trị địa phương không được can thiệp vào việc trồng cấy lương thực ,ông yêu cầu việc cai trị địa phương không được cam thiệp vào việc trồng cấy lương thực ,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
hình phạt tử hình được áp dụng cho những sĩ quan lấy rau quả từ các vườn của người nông dân trung quốc ,hình phạt tử hình được áp dụng cho những sỹ quan lấy rau quả từ các vườn của người nông dân trung quốc ,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
và năm numberic chế độ của mongke đưa việc thờ phụng thành cát tư hãn làm tôn giáo chính thức ,và năm numberic chế độ của mongke đưa việc thờ phục thành cát tư hãn làm tôn giáo chính thức ,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
tại đài loan ngọn núi ngọc sơn đã được tờ wall street journal viết bài cổ vũ bầu chọn để trở thành một trong numberic kỳ quan thiên nhiên mới ,tại đài loan ngọn núi ngọc sơn đã được tờ wall street juarnal viết bài cỗ vũ bầu chọn để trở thành một trong numberic kỳ quan thiên nhiên mới ,30,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
nó được thiết lập bởi bộ du lịch úc để thúc đẩy bình chọn cho núi uluru và rạn san hô vĩ đại trong chiến dịch numberic kỳ quan thiên nhiên mới ,nó được thiết lập bởi bộ du lịch úc để thúc đẩy bình chọn cho núi uluru và rạng san hô vĩ đại trong chiến dịch numberic kỳ quan thiên nhiên mới ,32,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
tờ cnn viết bảy kỳ quan thiên nhiên mới đã tạm thời được chọn ra sau một loạt các lá phiếu bầu cùng sự đánh giá của các chuyên gia ,tờ ccn viết bảy kỳ quan thiên nhiên mới đã tạm thời được chọn ra sau một loạt các lá phiếu bầu cùng sự đánh giá của các chuyên gia ,30,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
tại việt nam sau khi cuộc bầu chọn kết thúc các tờ báo bắt đầu lật lại vấn đề về tính pháp lý và giá trị của cuộc bình chọn ,tại việt nam sau khi cuộc bầu chọn kết thúc các tờ báo bắt đầu lật lại vấn đề về tính pháp lí và giá trị của cuộc bình chọn ,30,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
tổng cộng numberic nước khác đã cho quan tham chiến cùng bạch vệ binh chống lại hồng quân nhằm tiêu diệt nước nga xô viết ,tổng cộng numberic nước khác đã cho quân tham chiến cùng bạch vệ binh chống lại hồng quân nhằm tiêu diệt nước nga xô viết ,25,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
nga sau cuộc chiến đã giành được quyền thống trị phần lớn của đế quốc nga cũ dẫn tới sự thành lập liên xô vào ngày numberic tháng date ,nga sau cuộc chiến đã dành được quyền thống trị phần lớn của đế quốc nga cũ dân tới sự thành lập liên xô vào ngày numberic tháng date ,29,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
tuy nhiên bên cạnh ba lan bao gồm những lãnh thổ phía tây của ukraina và belarus ngày nay trở thành một nước độc lập từ năm numberic các nước baltic và phần lan đã giành lại được chủ quyền ,tuy nhiên bên cạnh ba lan bao gồm những lãnh thổ phía tây của ukraina và belarus ngày nay trở thành một nước độc lập từ năm numberic các nước baltic và phần lan đã dành lại được chủ quyền ,40,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
vào mùng numberic tháng chín numberic cheka được giao trách nhiệm nhắm tới các thành phần sót lại của chính quyền sa hoàng chống đối đảng từ cánh tả như các mạng xã hội và các nhóm chống bolshevik khác như người cossack chính sách khiếp sợ đỏ ,vào mùng numberic tháng chín numberic cheka được giao trách nhiệm nhắm tới các thành phần sót lại của chính quyền sa hoàng chống đối đảng từ cánh tả như các mạng xã hội và các nhóm chống bolshevik khác như người kozak chính sách khiếp sợ đỏ ,48,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
các quân đội nước ngoài đã tham gia nhiều cuộc chiến tâm lý chung của binh lính là không muốn chiến đấu ,các quân đội nước ngoài đã tham gia nhiều cuộc chiến tâm lí chung của binh lính là không muốn chiến đấu ,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
thế chiến i chấm dứt là cơ hội thuận lợi cho các nước đế quốc can thiệp sâu rộng ,thế chiến i chấm dứt là cơ hợi thuận lợi cho các nước đế quốc can thiệp sâu rộng ,19,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
tới tháng date có numberic vạn quân ở nam nga ở viễn đông là numberic vạn ở phía bắc là numberic vạn tổng cộng lên đến numberic vạn ,tới tháng date có numberic vạn quân ở nam nga ở viễn động là numberic vạn ở phía bắc là numberic vạn tổng cộng lên đến numberic vạn ,28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
cuối cùng hồng quân cũng giành được những thắng lợi quyết định ở orel và voronezh date ,cuối cùng hồng quân cũng giành được những thắng lợi quyết định ở orel và voronezth date ,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
được trang bị động cơ merlin ii chuyến bay đầu tiên của máy bay sản xuất hàng loạt được thực hiện ngày numberic tháng numberic năm numberic ,được trang bị động cơ merlin ii chuyến bay đầu tiên của máy bay sản xuất hằng loạt được thực hiện ngày numberic tháng numberic năm numberic ,27,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ngày numberic tháng numberic những chiếc máy bay đồng minh còn lại cùng các đội bay chuyên về java ,ngày numberic tháng numberic những chiếc máy bay đồng minh còn lại cùng các đội bay chuyển về java ,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
ở numberic mùa giải date và date dưới sự dẫn dắt của huấn luyện viên trưởng nguyễn hữu thắng sông lam nghệ an đạt cả numberic danh hiệu specialw cúp bóng đá việt nam siêu cúp bóng đá việt nam ,ở numberic mùa giải date và date dưới sự dẫn dắt của huấn luyện viện trưởng nguyễn hữu thắng sông lam nghệ an đạt cả numberic danh hiệu specialw cúp bóng đá việt nam siêu cúp bóng đá việt nam ,40,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
